# 2theta(deg)  intensity
1.200445957694648902e+00 1.330670166015625000e+03
1.202506809124167519e+00 1.330542358398437500e+03
1.204567660553686359e+00 1.331035156250000000e+03
1.206628511983204977e+00 1.333533447265625000e+03
1.208689363412723594e+00 1.336522705078125000e+03
1.210750214842242212e+00 1.340541870117187500e+03
1.212811066271761051e+00 1.342154052734375000e+03
1.214871917701279891e+00 1.342484741210937500e+03
1.216932769130798508e+00 1.344604980468750000e+03
1.218993620560317126e+00 1.344933227539062500e+03
1.221054471989835966e+00 1.346553955078125000e+03
1.223115323419354583e+00 1.349660644531250000e+03
1.225176174848873201e+00 1.351733764648437500e+03
1.227237026278392040e+00 1.353494750976562500e+03
1.229297877707910880e+00 1.353932373046875000e+03
1.231358729137429497e+00 1.356036865234375000e+03
1.233419580566948115e+00 1.355088500976562500e+03
1.235480431996466955e+00 1.356888671875000000e+03
1.237541283425985572e+00 1.357452636718750000e+03
1.239602134855504190e+00 1.359321777343750000e+03
1.241662986285023029e+00 1.360877441406250000e+03
1.243723837714541869e+00 1.364349487304687500e+03
1.245784689144060486e+00 1.365278686523437500e+03
1.247845540573579104e+00 1.367370605468750000e+03
1.249906392003097944e+00 1.367005371093750000e+03
1.251967243432616561e+00 1.367084960937500000e+03
1.254028094862135179e+00 1.367918090820312500e+03
1.256088946291654018e+00 1.368611572265625000e+03
1.258149797721172858e+00 1.371535278320312500e+03
1.260210649150691475e+00 1.375026733398437500e+03
1.262271500580210093e+00 1.376202270507812500e+03
1.264332352009728710e+00 1.378907348632812500e+03
1.266393203439247550e+00 1.382258789062500000e+03
1.268454054868766168e+00 1.385302734375000000e+03
1.270514906298285007e+00 1.387562500000000000e+03
1.272575757727803847e+00 1.389192749023437500e+03
1.274636609157322464e+00 1.391749023437500000e+03
1.276697460586841082e+00 1.392398193359375000e+03
1.278758312016359699e+00 1.391850219726562500e+03
1.280819163445878539e+00 1.392393188476562500e+03
1.282880014875397157e+00 1.393408935546875000e+03
1.284940866304915996e+00 1.394228515625000000e+03
1.287001717734434614e+00 1.396517944335937500e+03
1.289062569163953453e+00 1.397520629882812500e+03
1.291123420593472071e+00 1.400267211914062500e+03
1.293184272022990688e+00 1.400920410156250000e+03
1.295245123452509306e+00 1.401360717773437500e+03
1.297305974882028146e+00 1.401968627929687500e+03
1.299366826311546985e+00 1.401681640625000000e+03
1.301427677741065603e+00 1.405802001953125000e+03
1.303488529170584442e+00 1.409108154296875000e+03
1.305549380600103060e+00 1.410609741210937500e+03
1.307610232029621677e+00 1.413218017578125000e+03
1.309671083459140295e+00 1.414108398437500000e+03
1.311731934888659135e+00 1.413120117187500000e+03
1.313792786318177974e+00 1.413512695312500000e+03
1.315853637747696592e+00 1.412343627929687500e+03
1.317914489177215209e+00 1.413613525390625000e+03
1.319975340606734049e+00 1.414072998046875000e+03
1.322036192036252666e+00 1.415887695312500000e+03
1.324097043465771284e+00 1.418781372070312500e+03
1.326157894895290124e+00 1.423807617187500000e+03
1.328218746324808963e+00 1.428996215820312500e+03
1.330279597754327581e+00 1.436298706054687500e+03
1.332340449183846198e+00 1.444682983398437500e+03
1.334401300613365038e+00 1.455020019531250000e+03
1.336462152042883655e+00 1.465787109375000000e+03
1.338523003472402273e+00 1.479125854492187500e+03
1.340583854901921113e+00 1.495268920898437500e+03
1.342644706331439952e+00 1.510976806640625000e+03
1.344705557760958570e+00 1.524822631835937500e+03
1.346766409190477187e+00 1.540320678710937500e+03
1.348827260619996027e+00 1.554083740234375000e+03
1.350888112049514644e+00 1.561169921875000000e+03
1.352948963479033262e+00 1.563024047851562500e+03
1.355009814908552102e+00 1.558784912109375000e+03
1.357070666338070941e+00 1.549349731445312500e+03
1.359131517767589559e+00 1.539508789062500000e+03
1.361192369197108176e+00 1.526634277343750000e+03
1.363253220626626794e+00 1.514756347656250000e+03
1.365314072056145633e+00 1.501864990234375000e+03
1.367374923485664251e+00 1.489361694335937500e+03
1.369435774915183091e+00 1.478657714843750000e+03
1.371496626344701930e+00 1.468706176757812500e+03
1.373557477774220548e+00 1.462453979492187500e+03
1.375618329203739165e+00 1.458885253906250000e+03
1.377679180633257783e+00 1.455363159179687500e+03
1.379740032062776622e+00 1.453456787109375000e+03
1.381800883492295240e+00 1.450933471679687500e+03
1.383861734921814080e+00 1.450618408203125000e+03
1.385922586351332697e+00 1.450307495117187500e+03
1.387983437780851537e+00 1.451290283203125000e+03
1.390044289210370154e+00 1.452646606445312500e+03
1.392105140639888772e+00 1.453005737304687500e+03
1.394165992069407611e+00 1.454112304687500000e+03
1.396226843498926229e+00 1.454549560546875000e+03
1.398287694928445068e+00 1.453787109375000000e+03
1.400348546357963686e+00 1.454012817382812500e+03
1.402409397787482526e+00 1.453644653320312500e+03
1.404470249217001143e+00 1.454859741210937500e+03
1.406531100646519761e+00 1.456097167968750000e+03
1.408591952076038378e+00 1.458834838867187500e+03
1.410652803505557218e+00 1.460142822265625000e+03
1.412713654935076057e+00 1.460961914062500000e+03
1.414774506364594675e+00 1.462837890625000000e+03
1.416835357794113515e+00 1.462189697265625000e+03
1.418896209223632132e+00 1.462907104492187500e+03
1.420957060653150750e+00 1.463778686523437500e+03
1.423017912082669367e+00 1.462995727539062500e+03
1.425078763512188207e+00 1.463612304687500000e+03
1.427139614941707046e+00 1.464634277343750000e+03
1.429200466371225664e+00 1.466109497070312500e+03
1.431261317800744282e+00 1.467986694335937500e+03
1.433322169230263121e+00 1.468896728515625000e+03
1.435383020659781739e+00 1.469786743164062500e+03
1.437443872089300356e+00 1.472044799804687500e+03
1.439504723518819196e+00 1.473111083984375000e+03
1.441565574948338035e+00 1.473727050781250000e+03
1.443626426377856653e+00 1.476654907226562500e+03
1.445687277807375271e+00 1.478799804687500000e+03
1.447748129236894110e+00 1.479366088867187500e+03
1.449808980666412728e+00 1.480921630859375000e+03
1.451869832095931345e+00 1.479793457031250000e+03
1.453930683525450185e+00 1.478784179687500000e+03
1.455991534954969024e+00 1.480522216796875000e+03
1.458052386384487642e+00 1.481824218750000000e+03
1.460113237814006260e+00 1.483569335937500000e+03
1.462174089243524877e+00 1.486111450195312500e+03
1.464234940673043717e+00 1.487071655273437500e+03
1.466295792102562334e+00 1.486453125000000000e+03
1.468356643532081174e+00 1.485238403320312500e+03
1.470417494961600013e+00 1.485029785156250000e+03
1.472478346391118631e+00 1.484800170898437500e+03
1.474539197820637249e+00 1.486092651367187500e+03
1.476600049250155866e+00 1.487748291015625000e+03
1.478660900679674706e+00 1.488830566406250000e+03
1.480721752109193323e+00 1.489707275390625000e+03
1.482782603538712163e+00 1.490163696289062500e+03
1.484843454968230780e+00 1.489869262695312500e+03
1.486904306397749620e+00 1.490092285156250000e+03
1.488965157827268238e+00 1.489896972656250000e+03
1.491026009256786855e+00 1.488642578125000000e+03
1.493086860686305695e+00 1.489700927734375000e+03
1.495147712115824312e+00 1.492661376953125000e+03
1.497208563545343152e+00 1.494738281250000000e+03
1.499269414974861769e+00 1.495338745117187500e+03
1.501330266404380609e+00 1.495031860351562500e+03
1.503391117833899226e+00 1.495121582031250000e+03
1.505451969263417844e+00 1.495242553710937500e+03
1.507512820692936462e+00 1.495454467773437500e+03
1.509573672122455301e+00 1.497338989257812500e+03
1.511634523551974141e+00 1.498716186523437500e+03
1.513695374981492758e+00 1.498292358398437500e+03
1.515756226411011598e+00 1.499354003906250000e+03
1.517817077840530215e+00 1.500130981445312500e+03
1.519877929270048833e+00 1.501001342773437500e+03
1.521938780699567451e+00 1.502695556640625000e+03
1.523999632129086290e+00 1.506186157226562500e+03
1.526060483558605130e+00 1.507557983398437500e+03
1.528121334988123747e+00 1.507325195312500000e+03
1.530182186417642365e+00 1.507366455078125000e+03
1.532243037847161204e+00 1.507956176757812500e+03
1.534303889276679822e+00 1.507005004882812500e+03
1.536364740706198440e+00 1.506601684570312500e+03
1.538425592135717279e+00 1.507462768554687500e+03
1.540486443565236119e+00 1.506969482421875000e+03
1.542547294994754736e+00 1.507923950195312500e+03
1.544608146424273354e+00 1.510511596679687500e+03
1.546668997853792193e+00 1.512256835937500000e+03
1.548729849283310811e+00 1.514671630859375000e+03
1.550790700712829429e+00 1.515750000000000000e+03
1.552851552142348268e+00 1.516543334960937500e+03
1.554912403571867108e+00 1.517883300781250000e+03
1.556973255001385725e+00 1.519854003906250000e+03
1.559034106430904343e+00 1.522304809570312500e+03
1.561094957860423182e+00 1.523702026367187500e+03
1.563155809289941800e+00 1.524595825195312500e+03
1.565216660719460418e+00 1.526684814453125000e+03
1.567277512148979257e+00 1.528862304687500000e+03
1.569338363578498097e+00 1.530613281250000000e+03
1.571399215008016714e+00 1.531854736328125000e+03
1.573460066437535332e+00 1.532356567382812500e+03
1.575520917867053949e+00 1.534320556640625000e+03
1.577581769296572789e+00 1.536265258789062500e+03
1.579642620726091407e+00 1.538054443359375000e+03
1.581703472155610246e+00 1.540366088867187500e+03
1.583764323585128864e+00 1.540668212890625000e+03
1.585825175014647703e+00 1.540922119140625000e+03
1.587886026444166321e+00 1.541540161132812500e+03
1.589946877873684938e+00 1.542414794921875000e+03
1.592007729303203778e+00 1.544091186523437500e+03
1.594068580732722396e+00 1.545886108398437500e+03
1.596129432162241235e+00 1.547681152343750000e+03
1.598190283591759853e+00 1.549279785156250000e+03
1.600251135021278692e+00 1.550136474609375000e+03
1.602311986450797310e+00 1.551385375976562500e+03
1.604372837880315927e+00 1.554227905273437500e+03
1.606433689309834545e+00 1.557115478515625000e+03
1.608494540739353384e+00 1.561339111328125000e+03
1.610555392168872224e+00 1.565441894531250000e+03
1.612616243598390842e+00 1.573447753906250000e+03
1.614677095027909681e+00 1.585037231445312500e+03
1.616737946457428299e+00 1.599491577148437500e+03
1.618798797886946916e+00 1.618915771484375000e+03
1.620859649316465534e+00 1.645279296875000000e+03
1.622920500745984373e+00 1.672608398437500000e+03
1.624981352175503213e+00 1.703820312500000000e+03
1.627042203605021831e+00 1.737998657226562500e+03
1.629103055034540448e+00 1.768048095703125000e+03
1.631163906464059288e+00 1.789798461914062500e+03
1.633224757893577905e+00 1.803608398437500000e+03
1.635285609323096523e+00 1.806511230468750000e+03
1.637346460752615362e+00 1.801112426757812500e+03
1.639407312182134202e+00 1.784991455078125000e+03
1.641468163611652820e+00 1.761867065429687500e+03
1.643529015041171437e+00 1.735939575195312500e+03
1.645589866470690277e+00 1.708859497070312500e+03
1.647650717900208894e+00 1.681755126953125000e+03
1.649711569329727512e+00 1.657041015625000000e+03
1.651772420759246351e+00 1.635263793945312500e+03
1.653833272188765191e+00 1.620152832031250000e+03
1.655894123618283809e+00 1.606156860351562500e+03
1.657954975047802426e+00 1.594974365234375000e+03
1.660015826477321266e+00 1.586196533203125000e+03
1.662076677906839883e+00 1.578336547851562500e+03
1.664137529336358501e+00 1.574042480468750000e+03
1.666198380765877340e+00 1.571946166992187500e+03
1.668259232195396180e+00 1.571663452148437500e+03
1.670320083624914798e+00 1.570929931640625000e+03
1.672380935054433415e+00 1.570352905273437500e+03
1.674441786483952033e+00 1.569048950195312500e+03
1.676502637913470872e+00 1.567795532226562500e+03
1.678563489342989490e+00 1.566401123046875000e+03
1.680624340772508329e+00 1.565666992187500000e+03
1.682685192202027169e+00 1.562521484375000000e+03
1.684746043631545787e+00 1.560519165039062500e+03
1.686806895061064404e+00 1.560045288085937500e+03
1.688867746490583022e+00 1.558696166992187500e+03
1.690928597920101861e+00 1.558449218750000000e+03
1.692989449349620479e+00 1.558191894531250000e+03
1.695050300779139318e+00 1.557413452148437500e+03
1.697111152208657936e+00 1.556470581054687500e+03
1.699172003638176776e+00 1.555487304687500000e+03
1.701232855067695393e+00 1.553599487304687500e+03
1.703293706497214011e+00 1.552611083984375000e+03
1.705354557926732850e+00 1.552031738281250000e+03
1.707415409356251468e+00 1.550432861328125000e+03
1.709476260785770307e+00 1.549870605468750000e+03
1.711537112215288925e+00 1.549078979492187500e+03
1.713597963644807765e+00 1.548279663085937500e+03
1.715658815074326382e+00 1.548290527343750000e+03
1.717719666503845000e+00 1.548385864257812500e+03
1.719780517933363617e+00 1.546173583984375000e+03
1.721841369362882457e+00 1.545852905273437500e+03
1.723902220792401296e+00 1.543631103515625000e+03
1.725963072221919914e+00 1.542437866210937500e+03
1.728023923651438754e+00 1.540840087890625000e+03
1.730084775080957371e+00 1.541507080078125000e+03
1.732145626510475989e+00 1.542294311523437500e+03
1.734206477939994606e+00 1.542057617187500000e+03
1.736267329369513446e+00 1.540579956054687500e+03
1.738328180799032285e+00 1.539503784179687500e+03
1.740389032228550903e+00 1.538463256835937500e+03
1.742449883658069520e+00 1.537912963867187500e+03
1.744510735087588360e+00 1.536603759765625000e+03
1.746571586517106978e+00 1.534380249023437500e+03
1.748632437946625595e+00 1.533204833984375000e+03
1.750693289376144435e+00 1.530102050781250000e+03
1.752754140805663274e+00 1.527980590820312500e+03
1.754814992235181892e+00 1.526934082031250000e+03
1.756875843664700509e+00 1.526503051757812500e+03
1.758936695094219349e+00 1.525417968750000000e+03
1.760997546523737967e+00 1.524065307617187500e+03
1.763058397953256584e+00 1.524403564453125000e+03
1.765119249382775424e+00 1.525636352539062500e+03
1.767180100812294263e+00 1.528412841796875000e+03
1.769240952241812881e+00 1.533771972656250000e+03
1.771301803671331498e+00 1.538940551757812500e+03
1.773362655100850116e+00 1.545714721679687500e+03
1.775423506530368956e+00 1.551582519531250000e+03
1.777484357959887573e+00 1.557690795898437500e+03
1.779545209389406413e+00 1.561980957031250000e+03
1.781606060818925252e+00 1.563540161132812500e+03
1.783666912248443870e+00 1.561185424804687500e+03
1.785727763677962487e+00 1.557457641601562500e+03
1.787788615107481105e+00 1.551535644531250000e+03
1.789849466536999945e+00 1.543313842773437500e+03
1.791910317966518340e+00 1.533802734375000000e+03
1.793971169396037180e+00 1.522845947265625000e+03
1.796032020825556019e+00 1.511640747070312500e+03
1.798092872255074415e+00 1.503105224609375000e+03
1.800153723684593254e+00 1.492801391601562500e+03
1.802214575114112094e+00 1.485517456054687500e+03
1.804275426543630712e+00 1.479902587890625000e+03
1.806336277973149551e+00 1.473237915039062500e+03
1.808397129402668391e+00 1.467817626953125000e+03
1.810457980832186786e+00 1.462852539062500000e+03
1.812518832261705626e+00 1.456261596679687500e+03
1.814579683691224021e+00 1.450671508789062500e+03
1.816640535120742861e+00 1.446409790039062500e+03
1.818701386550261700e+00 1.441774414062500000e+03
1.820762237979780318e+00 1.438223144531250000e+03
1.822823089409299158e+00 1.435398071289062500e+03
1.824883940838817997e+00 1.431533447265625000e+03
1.826944792268336393e+00 1.428786621093750000e+03
1.829005643697855232e+00 1.426059814453125000e+03
1.831066495127374072e+00 1.423440063476562500e+03
1.833127346556892689e+00 1.420535766601562500e+03
1.835188197986411529e+00 1.416755737304687500e+03
1.837249049415929925e+00 1.413341308593750000e+03
1.839309900845448764e+00 1.409400024414062500e+03
1.841370752274967604e+00 1.406197509765625000e+03
1.843431603704485999e+00 1.402377929687500000e+03
1.845492455134004839e+00 1.400125732421875000e+03
1.847553306563523678e+00 1.397759643554687500e+03
1.849614157993042296e+00 1.394633544921875000e+03
1.851675009422561136e+00 1.391477294921875000e+03
1.853735860852079975e+00 1.386892700195312500e+03
